age,education_num,hours_per_week,workclass,marital_status,occupation,sex,income
45.00000000000001,9.0,36.213425695896156,Private,status_Divorced,Other-service,Female,<=50K
41.00000000000001,11.226098895072937,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
32.0,9.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
54.00000000000001,6.0,40.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
36.0,11.074862539768219,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
38.99999999999999,13.0,40.0,Private,status_Never-married,Prof-specialty,Male,<=50K
18.0,7.0,14.999999999999998,Private,status_Never-married,Sales,Female,<=50K
28.0,13.0,65.0,Private,status_Never-married,Sales,Male,<=50K
54.00000000000001,10.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
54.00000000000001,13.0,50.00000000000001,Local-gov,status_Never-married,Prof-specialty,Male,<=50K
36.0,10.0,48.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
30.0,9.0,62.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
42.99999999999999,11.0,25.000000000000004,Self-emp-not-inc,status_Divorced,Exec-managerial,Male,<=50K
26.0,10.0,50.00000000000001,Private,status_Never-married,Priv-house-serv,Female,<=50K
22.0,10.0,40.0,Private,status_Never-married,Tech-support,Female,<=50K
46.99999999999999,13.0,50.00000000000001,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
22.0,10.0,40.0,Private,status_Never-married,Tech-support,Male,<=50K
30.0,11.374889075756073,59.99999999999999,Private,status_Never-married,Prof-specialty,Female,<=50K
37.00000000000001,9.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
35.0,13.035787999629974,45.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
58.99999999999999,8.167802155017853,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
37.00000000000001,10.0,40.0,Private,status_Divorced,Tech-support,Female,<=50K
46.99999999999999,9.0,50.00000000000001,Private,status_Married-civ-spouse,Adm-clerical,Male,>50K
18.0,9.0,25.000000000000004,Private,status_Never-married,Handlers-cleaners,Male,<=50K
34.0,8.784578800201416,48.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
34.0,16.0,59.99999999999999,State-gov,status_Never-married,Prof-specialty,Female,<=50K
44.0,11.687713325023651,36.0,Private,status_Never-married,Transport-moving,Male,<=50K
34.0,16.0,50.00000000000001,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
25.0,13.0,50.00000000000001,Private,status_Never-married,Exec-managerial,Male,<=50K
33.0,7.76411360502243,40.0,Local-gov,status_Divorced,Craft-repair,Male,<=50K
35.0,13.0,40.12829041481019,Federal-gov,status_Widowed,Adm-clerical,Male,>50K
27.0,14.0,35.0,Local-gov,status_Never-married,Prof-specialty,Male,<=50K
24.0,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
32.0,11.0,45.0,Private,status_Never-married,Craft-repair,Male,<=50K
27.0,10.928103685379028,39.03330624103547,Private,status_Never-married,Tech-support,Female,<=50K
33.0,3.0,40.0,Private,status_Never-married,Other-service,Female,<=50K
33.0,9.0,40.0,Private,status_Never-married,Adm-clerical,Male,<=50K
23.0,10.0,40.0,Private,status_Divorced,Sales,Female,<=50K
33.0,10.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
45.00000000000001,6.0,70.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
45.00000000000001,14.0,51.35280549526215,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
54.00000000000001,9.0,48.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
29.0,7.0,20.0,Local-gov,status_Divorced,Other-service,Female,<=50K
50.99999999999999,15.0,41.27359116077424,Local-gov,status_Never-married,Prof-specialty,Male,<=50K
56.0,9.0,29.752173840999607,Self-emp-not-inc,status_Married-spouse-absent,Exec-managerial,Male,<=50K
40.0,11.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
28.0,10.0,59.99999999999999,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
30.0,13.0,40.0,Local-gov,status_Never-married,Exec-managerial,Male,<=50K
29.0,11.918662250041962,42.843580365180976,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
21.0,9.0,35.0,Private,status_Never-married,Other-service,Male,<=50K
21.0,6.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
48.0,12.0,40.356116890907295,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
17.0,6.0,20.0,Private,status_Never-married,Other-service,Female,<=50K
32.0,5.0,40.0,Private,status_Separated,Other-service,Female,<=50K
66.00000000000001,9.0,40.0,Private,status_Separated,Machine-op-inspct,Male,<=50K
57.00000000000001,9.0,39.13023018836976,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
45.00000000000001,14.0,35.0,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
45.00000000000001,9.0,8.0,Private,status_Married-civ-spouse,Prof-specialty,Male,<=50K
29.0,10.184160828590393,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
36.0,8.858657836914062,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
19.0,10.0,4.0,Private,status_Never-married,Other-service,Female,<=50K
