age,education_num,hours_per_week,workclass,marital_status,occupation,sex,income
45.00000000000001,9.0,40.0,Private,status_Divorced,Other-service,Female,<=50K
41.00000000000001,10.0,46.86467123031617,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
32.0,9.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
54.00000000000001,6.0,40.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
36.0,13.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
38.99999999999999,13.0,40.0,Private,status_Never-married,Prof-specialty,Male,<=50K
18.0,9.887103497982025,14.999999999999998,Private,status_Never-married,Sales,Female,<=50K
28.0,13.0,65.0,Private,status_Never-married,Sales,Male,<=50K
54.00000000000001,10.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
54.00000000000001,13.0,50.00000000000001,Local-gov,status_Never-married,Prof-specialty,Male,<=50K
36.0,10.0,48.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
30.0,9.0,62.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
42.99999999999999,11.944716334342957,25.000000000000004,Self-emp-not-inc,status_Divorced,Exec-managerial,Male,<=50K
26.0,10.0,50.00000000000001,Private,status_Never-married,Priv-house-serv,Female,<=50K
22.0,10.0,40.0,Private,status_Never-married,Tech-support,Female,<=50K
46.99999999999999,13.0,50.00000000000001,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
22.0,10.0,40.0,Private,status_Never-married,Tech-support,Male,<=50K
30.0,13.0,59.99999999999999,Private,status_Never-married,Prof-specialty,Female,<=50K
37.00000000000001,9.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
35.0,15.0,47.29676055908204,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
58.99999999999999,9.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
37.00000000000001,10.0,40.0,Private,status_Divorced,Tech-support,Female,<=50K
46.99999999999999,9.0,45.23640966415406,Private,status_Married-civ-spouse,Adm-clerical,Male,>50K
18.0,9.0,25.000000000000004,Private,status_Never-married,Handlers-cleaners,Male,<=50K
34.0,9.0,48.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
34.0,16.0,59.99999999999999,State-gov,status_Never-married,Prof-specialty,Female,<=50K
44.0,8.0,36.0,Private,status_Never-married,Transport-moving,Male,<=50K
34.0,16.0,50.00000000000001,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
25.0,13.0,50.00000000000001,Private,status_Never-married,Exec-managerial,Male,<=50K
33.0,8.336256057024002,40.0,Local-gov,status_Divorced,Craft-repair,Male,<=50K
35.0,13.0,40.0,Federal-gov,status_Widowed,Adm-clerical,Male,>50K
27.0,14.0,35.0,Local-gov,status_Never-married,Prof-specialty,Male,<=50K
24.0,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
32.0,11.0,45.0,Private,status_Never-married,Craft-repair,Male,<=50K
27.0,13.0,42.26664543151856,Private,status_Never-married,Tech-support,Female,<=50K
33.0,3.0,40.0,Private,status_Never-married,Other-service,Female,<=50K
33.0,9.0,40.0,Private,status_Never-married,Adm-clerical,Male,<=50K
23.0,10.791973531246185,40.0,Private,status_Divorced,Sales,Female,<=50K
33.0,8.563607692718506,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
45.00000000000001,6.0,70.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
45.00000000000001,14.0,37.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
54.00000000000001,10.964917004108429,48.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
29.0,10.16425883769989,20.0,Private,status_Divorced,Other-service,Female,<=50K
50.99999999999999,15.0,40.0,Private,status_Never-married,Prof-specialty,Male,<=50K
56.0,9.0,70.0,Self-emp-not-inc,status_Married-spouse-absent,Exec-managerial,Male,<=50K
40.0,11.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
28.0,10.0,59.99999999999999,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
30.0,13.0,40.0,Local-gov,status_Never-married,Exec-managerial,Male,<=50K
29.0,10.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
21.0,9.0,35.0,Private,status_Never-married,Other-service,Male,<=50K
21.0,6.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
48.0,12.0,45.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
17.0,6.0,20.0,Private,status_Never-married,Other-service,Female,<=50K
32.0,9.511980473995209,40.0,Private,status_Separated,Other-service,Female,<=50K
66.00000000000001,9.0,40.0,Private,status_Separated,Machine-op-inspct,Male,<=50K
57.00000000000001,10.75152850151062,48.0,Self-emp-not-inc,status_Married-civ-spouse,Sales,Male,<=50K
45.00000000000001,14.0,35.0,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
45.00000000000001,12.272700428962708,8.0,Private,status_Married-civ-spouse,Prof-specialty,Male,<=50K
29.0,13.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
36.0,10.0,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
19.0,10.0,4.0,Private,status_Never-married,Other-service,Female,<=50K
30.0,9.882845044136047,62.0,Private,status_Divorced,Adm-clerical,Female,<=50K
18.0,9.0,20.0,Private,status_Never-married,Craft-repair,Female,<=50K
58.99999999999999,9.649457097053528,20.0,Self-emp-not-inc,status_Divorced,Prof-specialty,Male,<=50K
44.0,9.0,59.99999999999999,Self-emp-inc,status_Married-civ-spouse,Sales,Female,<=50K
38.99999999999999,9.0,44.0,Private,status_Never-married,Tech-support,Male,<=50K
38.99999999999999,8.0,42.8882104754448,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
46.0,10.0,59.99999999999999,Private,status_Widowed,Adm-clerical,Female,<=50K
28.0,13.0,14.999999999999998,Private,status_Married-civ-spouse,Other-service,Female,<=50K
72.0,7.0,34.20940202474595,Private,status_Widowed,Adm-clerical,Female,<=50K
46.99999999999999,13.0,50.00000000000001,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
34.0,7.0,59.99999999999999,Private,status_Divorced,Transport-moving,Male,<=50K
30.0,10.382081031799316,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
24.0,13.0,45.0,Private,status_Married-civ-spouse,Sales,Male,>50K
30.0,13.0,40.0,Private,status_Never-married,Prof-specialty,Male,<=50K
34.0,10.0,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
50.99999999999999,13.0,40.0,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
41.00000000000001,9.0,40.0,Private,status_Divorced,Transport-moving,Male,<=50K
40.0,10.15042757987976,40.0,Private,status_Married-civ-spouse,Sales,Male,<=50K
52.0,9.0,46.2429280281067,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
32.0,10.0,40.0,Private,status_Never-married,Exec-managerial,Male,<=50K
35.0,9.0,35.0,Private,status_Divorced,Other-service,Female,<=50K
71.0,10.0,49.50163578987122,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
46.99999999999999,13.0,43.2100899219513,Federal-gov,status_Divorced,Prof-specialty,Male,<=50K
34.0,6.853078067302704,45.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
23.0,11.0,40.0,Private,status_Never-married,Tech-support,Male,<=50K
23.0,10.0,24.0,Private,status_Never-married,Adm-clerical,Female,<=50K
38.0,13.0,45.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
38.99999999999999,16.0,40.0,Self-emp-not-inc,status_Divorced,Adm-clerical,Male,<=50K
27.0,15.0,12.0,Private,status_Divorced,Prof-specialty,Female,<=50K
