age,education_num,hours_per_week,sex,marital_status,workclass,occupation,income
38.589041095890416,9,40,Female,Divorced,Private,Other-service,<=50K
33.21917808219179,10,40,Male,Married-civ-spouse,Private,nan,>50K
21.136986301369863,9,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
50.67123287671234,6,40,Male,Married-civ-spouse,nan,Handlers-cleaners,<=50K
26.506849315068497,13,40,Male,Married-civ-spouse,Private,Exec-managerial,>50K
30.53424657534246,13,40,Male,Never-married,Private,Prof-specialty,<=50K
2.3424657534246576,7,14.999999999999996,Female,Never-married,Private,Sales,<=50K
15.767123287671234,13,65,Male,Never-married,Private,Sales,<=50K
50.67123287671234,10,40,Male,nan,Self-emp-not-inc,Sales,<=50K
50.67123287671234,13,50.00000000000001,Male,Never-married,Local-gov,Prof-specialty,<=50K
26.506849315068497,10,44.67867318391801,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
18.45205479452055,9,62,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
35.90410958904109,11,25.000000000000004,nan,Divorced,Self-emp-not-inc,Exec-managerial,<=50K
13.08219178082192,10,50.00000000000001,Female,Never-married,Private,Priv-house-serv,<=50K
7.712328767123287,10,40,nan,Never-married,Private,Tech-support,<=50K
41.273972602739725,13,50.00000000000001,Male,nan,Private,Prof-specialty,>50K
7.712328767123287,10,40,Male,Never-married,Private,Tech-support,<=50K
18.45205479452055,13,59.999999999999986,Female,Never-married,Private,Prof-specialty,nan
27.849315068493162,9,40,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,<=50K
25.16438356164384,15,45,Male,Married-civ-spouse,nan,Prof-specialty,>50K
57.383561643835606,NA,47.7066577911377,Male,Married-civ-spouse,nan,Craft-repair,<=50K
27.849315068493162,10,40,Female,nan,Private,Tech-support,<=50K
41.273972602739725,9,50.00000000000001,Male,Married-civ-spouse,Private,Adm-clerical,>50K
2.3424657534246576,9,25.000000000000004,Male,Never-married,Private,Handlers-cleaners,<=50K
23.82191780821918,9,40.98708577156067,Male,nan,Private,Craft-repair,nan
23.82191780821918,16,59.999999999999986,Female,Never-married,State-gov,nan,<=50K
37.24657534246575,8,36,nan,Never-married,Private,Transport-moving,<=50K
23.82191780821918,16,50.00000000000001,Male,nan,Private,Prof-specialty,>50K
11.73972602739726,13,50.00000000000001,Male,Never-married,Private,Exec-managerial,<=50K
22.47945205479452,NA,40,Male,Divorced,Local-gov,Craft-repair,<=50K
25.16438356164384,13,40,Male,Widowed,Federal-gov,Adm-clerical,>50K
14.424657534246574,14,43.879566693305975,Male,Never-married,Local-gov,Prof-specialty,<=50K
10.397260273972602,NA,40,Male,Never-married,Private,Craft-repair,<=50K
20.42341710329056,11,45,Male,Never-married,Private,Craft-repair,<=50K
14.424657534246574,13,36,Female,Never-married,Private,Tech-support,<=50K
22.47945205479452,3,40,Female,Never-married,Private,Other-service,<=50K
22.47945205479452,9,40,Male,Never-married,Private,Adm-clerical,<=50K
9.054794520547944,10,40,Female,Divorced,Private,Sales,<=50K
22.47945205479452,10,40,Male,nan,Private,nan,<=50K
38.589041095890416,6,70,nan,Married-civ-spouse,Self-emp-not-inc,Craft-repair,<=50K
38.589041095890416,14,47.27033705711365,Male,Married-civ-spouse,Local-gov,Prof-specialty,>50K
35.05902836322785,9,48,Male,Married-civ-spouse,Private,Craft-repair,nan
17.10958904109589,7,20,Female,Divorced,Local-gov,Other-service,<=50K
46.64383561643835,15,40,Male,Never-married,Local-gov,Prof-specialty,<=50K
53.35616438356165,9,70,Male,Married-spouse-absent,Self-emp-not-inc,Exec-managerial,<=50K
31.876712328767127,NA,40,Male,Married-civ-spouse,Private,Transport-moving,<=50K
15.767123287671234,10,59.999999999999986,Male,Married-civ-spouse,Private,Craft-repair,<=50K
18.45205479452055,13,40,Male,Never-married,Local-gov,Exec-managerial,<=50K
17.10958904109589,10,40,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
6.36986301369863,9,35,Male,Never-married,Private,Other-service,<=50K
6.36986301369863,6,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
42.61643835616439,12,45,Male,Married-civ-spouse,nan,Craft-repair,<=50K
1,6,20,Female,nan,Private,Other-service,<=50K
21.136986301369863,5,40,Female,Separated,Private,Other-service,<=50K
66.78082191780823,9,40,Male,Separated,Private,Machine-op-inspct,<=50K
54.698630136986296,9,48,Male,nan,Self-emp-not-inc,Sales,<=50K
32.44245212078095,14,42.26511502265931,Female,Divorced,Local-gov,Prof-specialty,<=50K
38.589041095890416,9,8,Male,Married-civ-spouse,nan,Prof-specialty,<=50K
17.10958904109589,13,50.00000000000001,Male,Married-civ-spouse,Private,Exec-managerial,>50K
26.506849315068497,NA,40,Male,Married-civ-spouse,Private,Machine-op-inspct,nan
3.6849315068493156,10,36.06125632524491,nan,Never-married,Private,Other-service,<=50K
